101.6214 	EXP 	RatingBlau: autoDraw = False
101.6214 	EXP 	FixationCross: autoDraw = True
105.3555 	EXP 	New trial (rep=0, index=9): OrderedDict([('marker', 17), ('half', 'VI'), ('image', 'Stimuli/VI_noonouri.png'), ('question', 'The shown influencer is a human.'), ('construct', 'human')])
105.4198 	EXP 	RatingScale RatingBlau: reset()
105.5048 	EXP 	FixationCross: autoDraw = False
105.5048 	EXP 	FixationCross: autoDraw = False
105.5048 	EXP 	WebsiteImg: image = 'Stimuli/VI_noonouri.png'
105.5048 	EXP 	Frage: text = 'The shown influencer is a human.'
105.5048 	EXP 	WebsiteImg: autoDraw = True
107.4214 	EXP 	Frage: autoDraw = True
107.4379 	EXP 	RatingBlau: autoDraw = True
107.5048 	EXP 	WebsiteImg: autoDraw = False
110.0385 	DATA 	Keypress: c
110.0404 	DATA 	RatingScale RatingBlau: (key single-click) rating=1
110.0404 	DATA 	RatingScale RatingBlau: rating RT=2.619
110.0404 	DATA 	RatingScale RatingBlau: history=[(3.0, 0.0), (1, 2.619)]
110.0715 	EXP 	WebsiteImg: autoDraw = False
110.0715 	EXP 	Frage: autoDraw = False
110.0715 	EXP 	RatingBlau: autoDraw = False
110.0715 	EXP 	FixationCross: autoDraw = True
114.3057 	EXP 	New trial (rep=0, index=10): OrderedDict([('marker', 13), ('half', 'VI'), ('image', 'Stimuli/VI_immagram.png'), ('question', 'I perceived the influencer as eerie.'), ('construct', 'uncanny')])
114.3973 	EXP 	RatingScale RatingBlau: reset()
114.4880 	EXP 	FixationCross: autoDraw = False
114.4880 	EXP 	FixationCross: autoDraw = False
114.4880 	EXP 	WebsiteImg: image = 'Stimuli/VI_immagram.png'
114.4880 	EXP 	Frage: text = 'I perceived the influencer as eerie.'
114.4880 	EXP 	WebsiteImg: autoDraw = True
116.4048 	EXP 	Frage: autoDraw = True
116.4214 	EXP 	RatingBlau: autoDraw = True
116.4880 	EXP 	WebsiteImg: autoDraw = False
121.3551 	DATA 	Keypress: b
121.3570 	DATA 	RatingScale RatingBlau: (key single-click) rating=3
121.3570 	DATA 	RatingScale RatingBlau: rating RT=4.952
121.3570 	DATA 	RatingScale RatingBlau: history=[(3.0, 0.0), (3, 4.952)]
121.3879 	EXP 	WebsiteImg: autoDraw = False
121.3879 	EXP 	Frage: autoDraw = False
121.3879 	EXP 	RatingBlau: autoDraw = False
121.3879 	EXP 	FixationCross: autoDraw = True
125.6220 	EXP 	New trial (rep=0, index=11): OrderedDict([('marker', 7), ('half', 'HI'), ('image', 'Stimuli/HI_lamise.png'), ('question', 'I perceived the influencer as eerie.'), ('construct', 'uncanny')])
125.6950 	EXP 	RatingScale RatingBlau: reset()
125.7880 	EXP 	FixationCross: autoDraw = False
125.7880 	EXP 	FixationCross: autoDraw = False
125.7880 	EXP 	WebsiteImg: image = 'Stimuli/HI_lamise.png'
125.7880 	EXP 	Frage: text = 'I perceived the influencer as eerie.'
125.7880 	EXP 	WebsiteImg: autoDraw = True
127.6879 	EXP 	Frage: autoDraw = True
127.7048 	EXP 	RatingBlau: autoDraw = True
127.7880 	EXP 	WebsiteImg: autoDraw = False
131.5550 	DATA 	Keypress: v
131.5568 	DATA 	RatingScale RatingBlau: (key single-click) rating=2
131.5568 	DATA 	RatingScale RatingBlau: rating RT=3.869
131.5569 	DATA 	RatingScale RatingBlau: history=[(3.0, 0.0), (2, 3.868)]
131.5878 	EXP 	WebsiteImg: autoDraw = False
131.5878 	EXP 	Frage: autoDraw = False
131.5878 	EXP 	RatingBlau: autoDraw = False
131.5878 	EXP 	FixationCross: autoDraw = True
135.0720 	EXP 	New trial (rep=0, index=12): OrderedDict([('marker', 5), ('half', 'HI'), ('image', 'Stimuli/HI_imjennim.png'), ('question', 'The shown influencer is trustworthy.'), ('construct', 'trust')])
135.1583 	EXP 	RatingScale RatingBlau: reset()
135.2380 	EXP 	FixationCross: autoDraw = False
135.2380 	EXP 	FixationCross: autoDraw = False
135.2380 	EXP 	WebsiteImg: image = 'Stimuli/HI_imjennim.png'
135.2380 	EXP 	Frage: text = 'The shown influencer is trustworthy.'
135.2380 	EXP 	WebsiteImg: autoDraw = True
137.1547 	EXP 	Frage: autoDraw = True
137.1713 	EXP 	RatingBlau: autoDraw = True
137.2379 	EXP 	WebsiteImg: autoDraw = False
140.8383 	DATA 	Keypress: b
140.8402 	DATA 	RatingScale RatingBlau: (key single-click) rating=3
140.8403 	DATA 	RatingScale RatingBlau: rating RT=3.685
140.8403 	DATA 	RatingScale RatingBlau: history=[(3.0, 0.0), (3, 3.685)]
140.8712 	EXP 	WebsiteImg: autoDraw = False
140.8712 	EXP 	Frage: autoDraw = False
140.8712 	EXP 	RatingBlau: autoDraw = False
140.8712 	EXP 	FixationCross: autoDraw = True
144.8555 	EXP 	New trial (rep=0, index=13): OrderedDict([('marker', 15), ('half', 'VI'), ('image', 'Stimuli/VI_lilmiquela.png'), ('question', 'I perceived the influencer as eerie.'), ('construct', 'uncanny')])
144.9295 	EXP 	RatingScale RatingBlau: reset()
145.0215 	EXP 	FixationCross: autoDraw = False
145.0215 	EXP 	FixationCross: autoDraw = False
145.0215 	EXP 	WebsiteImg: image = 'Stimuli/VI_lilmiquela.png'
145.0215 	EXP 	Frage: text = 'I perceived the influencer as eerie.'
145.0215 	EXP 	WebsiteImg: autoDraw = True
146.9212 	EXP 	Frage: autoDraw = True
146.9380 	EXP 	RatingBlau: autoDraw = True
147.0211 	EXP 	WebsiteImg: autoDraw = False
150.3384 	DATA 	Keypress: n
150.3403 	DATA 	RatingScale RatingBlau: (key single-click) rating=4
150.3403 	DATA 	RatingScale RatingBlau: rating RT=3.419
150.3403 	DATA 	RatingScale RatingBlau: history=[(3.0, 0.0), (4, 3.419)]
150.3712 	EXP 	WebsiteImg: autoDraw = False
150.3712 	EXP 	Frage: autoDraw = False
150.3712 	EXP 	RatingBlau: autoDraw = False
150.3712 	EXP 	FixationCross: autoDraw = True
